iter	Passed	Remaining
624	16420	9852
625	16445	9825
626	16475	9800
627	16499	9773
628	16527	9748
629	16554	9722
630	16582	9697
631	16612	9673
632	16638	9646
633	16664	9620
634	16692	9595
635	16719	9568
636	16750	9545
637	16781	9522
638	16805	9494
639	16833	9468
640	16864	9444
641	16896	9421
642	16927	9398
643	16958	9374
644	16983	9347
645	17010	9321
646	17038	9296
647	17064	9269
648	17094	9245
649	17119	9218
650	17147	9192
651	17177	9168
652	17209	9144
653	17236	9119
654	17263	9093
655	17289	9066
656	17316	9040
657	17345	9015
658	17370	8988
659	17396	8962
660	17424	8936
661	17450	8910
662	17481	8885
663	17507	8859
664	17536	8834
665	17566	8809
666	17595	8784
667	17620	8757
668	17646	8731
669	17672	8704
670	17702	8679
671	17737	8657
672	17769	8633
673	17799	8609
674	17828	8584
675	17852	8556
676	17879	8530
677	17904	8503
678	17932	8477
679	17958	8451
680	17989	8426
681	18016	8400
682	18047	8376
683	18079	8352
684	18110	8328
685	18136	8301
686	18167	8277
687	18201	8254
688	18231	8229
689	18259	8203
690	18289	8178
691	18317	8152
692	18341	8125
693	18369	8099
694	18398	8074
695	18425	8048
696	18456	8023
697	18485	7998
698	18513	7971
699	18539	7945
700	18567	7919
701	18599	7895
702	18626	7869
703	18656	7844
704	18687	7819
705	18715	7793
706	18744	7768
707	18771	7741
708	18802	7717
709	18838	7694
710	18863	7667
711	18889	7640
712	18918	7615
713	18946	7589
714	18971	7562
715	19000	7536
716	19029	7510
717	19056	7484
718	19079	7456
719	19109	7431
720	19134	7404
721	19161	7377
722	19188	7351
723	19211	7323
724	19247	7300
725	19273	7273
726	19298	7246
727	19327	7221
728	19355	7195
729	19388	7170
730	19416	7144
731	19444	7119
732	19475	7094
733	19499	7066
734	19530	7041
735	19560	7016
736	19589	6990
737	19616	6964
738	19650	6940
739	19684	6916
740	19713	6890
741	19741	6864
742	19770	6838
743	19804	6814
744	19833	6788
745	19863	6763
746	19893	6737
747	19930	6714
748	19962	6689
749	19996	6665
750	20027	6640
751	20058	6615
752	20087	6589
753	20115	6562
754	20142	6536
755	20172	6510
756	20202	6484
757	20226	6457
758	20252	6430
759	20281	6404
760	20310	6378
761	20338	6352
762	20369	6326
763	20395	6300
764	20425	6274
765	20451	6247
766	20479	6221
767	20506	6194
768	20542	6170
769	20575	6145
770	20612	6122
771	20643	6096
772	20670	6070
773	20700	6044
774	20729	6018
775	20755	5991
776	20786	5965
777	20811	5938
778	20839	5911
779	20867	5885
780	20896	5859
781	20927	5834
782	20958	5808
783	20989	5782
784	21018	5756
785	21042	5729
786	21065	5701
787	21090	5674
788	21121	5648
789	21147	5621
790	21174	5594
791	21202	5568
792	21231	5542
793	21258	5515
794	21283	5488
795	21310	5461
796	21338	5435
797	21363	5407
798	21389	5380
799	21418	5354
800	21448	5328
801	21479	5302
802	21505	5276
803	21536	5250
804	21567	5224
805	21598	5198
806	21626	5172
807	21650	5144
808	21676	5117
809	21704	5091
810	21732	5064
811	21759	5037
812	21780	5009
813	21797	4980
814	21811	4951
815	21826	4921
816	21838	4891
817	21855	4862
818	21869	4833
819	21888	4804
820	21900	4774
821	21919	4746
822	21932	4716
823	21947	4687
824	21963	4658
825	21978	4629
826	21994	4600
827	22009	4572
828	22024	4543
829	22040	4514
830	22054	4485
831	22071	4456
832	22083	4427
833	22100	4398
834	22114	4369
835	22130	4341
836	22146	4312
837	22161	4284
838	22176	4255
839	22190	4226
840	22205	4198
841	22224	4170
842	22238	4141
843	22254	4113
844	22269	4084
845	22284	4056
846	22299	4028
847	22312	3999
848	22334	3972
849	22349	3944
850	22364	3915
851	22377	3887
852	22396	3859
853	22408	3830
854	22426	3803
855	22439	3774
856	22451	3746
857	22466	3718
858	22482	3690
859	22497	3662
860	22511	3634
861	22523	3605
862	22542	3578
863	22554	3550
864	22571	3522
865	22584	3494
866	22601	3467
867	22617	3439
868	22634	3412
869	22649	3384
870	22666	3357
871	22681	3329
872	22696	3301
873	22710	3274
874	22723	3246
875	22742	3219
876	22754	3191
877	22768	3163
878	22783	3136
879	22799	3109
880	22815	3081
881	22833	3054
882	22846	3027
883	22862	3000
884	22878	2972
885	22890	2945
886	22904	2917
887	22918	2890
888	22932	2863
889	22949	2836
890	22964	2809
891	22983	2782
892	22996	2755
893	23014	2728
894	23027	2701
895	23043	2674
896	23059	2647
897	23078	2621
898	23096	2594
899	23113	2568
900	23131	2541
901	23151	2515
902	23165	2488
903	23211	2464
904	23231	2438
905	23251	2412
906	23268	2385
907	23281	2358
908	23301	2332
909	23314	2305
910	23332	2279
911	23347	2252
912	23366	2226
913	23379	2199
914	23398	2173
915	23416	2147
916	23432	2120
917	23449	2094
918	23465	2068
919	23483	2042
920	23498	2015
921	23513	1989
922	23532	1963
923	23545	1936
924	23566	1910
925	23581	1884
926	23596	1858
927	23618	1832
928	23638	1806
929	23655	1780
930	23675	1754
931	23692	1728
932	23713	1702
933	23732	1677
934	23750	1651
935	23772	1625
936	23789	1599
937	23810	1573
938	23826	1547
939	23845	1522
940	23858	1495
941	23871	1469
942	23889	1444
943	23906	1418
944	23924	1392
945	23937	1366
946	23953	1340
947	23965	1314
948	23984	1288
949	23995	1262
950	24013	1237
951	24026	1211
952	24044	1185
953	24055	1159
954	24070	1134
955	24085	1108
956	24097	1082
957	24114	1057
958	24126	1031
959	24144	1006
